Merge scenario: /media/ines/b9d638e1-93ee-435a-af41-80d544917e00/gitClones/conflictsStudy/downloads/SpongeAPI/revisions/rev_81d02_a48b2/rev_81d02-a48b2.revisions
ModifierList: 0
SameIdFd: 0
ImplementList: 0
LineBasedMCFd: 0
NOPATTERN: 0
SameSignatureCM: 0
DefaultValueAnnotation: 0
Merge scenario: /media/ines/b9d638e1-93ee-435a-af41-80d544917e00/gitClones/conflictsStudy/downloads/SpongeAPI/revisions/rev_2cc18_bcca7/rev_2cc18-bcca7.revisions
ModifierList: 0
SameIdFd: 0
ImplementList: 0
LineBasedMCFd: 0
NOPATTERN: 0
SameSignatureCM: 0
DefaultValueAnnotation: 0
Merge scenario: /media/ines/b9d638e1-93ee-435a-af41-80d544917e00/gitClones/conflictsStudy/downloads/SpongeAPI/revisions/rev_abdfa_7204e/rev_abdfa-7204e.revisions
ModifierList: 0
SameIdFd: 0
ImplementList: 0
LineBasedMCFd: 0
NOPATTERN: 0
SameSignatureCM: 0
DefaultValueAnnotation: 0
Merge scenario: /media/ines/b9d638e1-93ee-435a-af41-80d544917e00/gitClones/conflictsStudy/downloads/SpongeAPI/revisions/rev_e1e0a_0088e/rev_e1e0a-0088e.revisions
ModifierList: 0
SameIdFd: 0
ImplementList: 0
LineBasedMCFd: 0
NOPATTERN: 0
SameSignatureCM: 0
DefaultValueAnnotation: 0
Merge scenario: /media/ines/b9d638e1-93ee-435a-af41-80d544917e00/gitClones/conflictsStudy/downloads/SpongeAPI/revisions/rev_ea266_f8f7c/rev_ea266-f8f7c.revisions
ModifierList: 0
SameIdFd: 0
ImplementList: 0
LineBasedMCFd: 0
NOPATTERN: 0
SameSignatureCM: 0
DefaultValueAnnotation: 0
Merge scenario: /media/ines/b9d638e1-93ee-435a-af41-80d544917e00/gitClones/conflictsStudy/downloads/SpongeAPI/revisions/rev_1e5a3_610dd/rev_1e5a3-610dd.revisions
ModifierList: 0
SameIdFd: 0
ImplementList: 0
LineBasedMCFd: 0
NOPATTERN: 0
SameSignatureCM: 0
DefaultValueAnnotation: 0
Merge scenario: /media/ines/b9d638e1-93ee-435a-af41-80d544917e00/gitClones/conflictsStudy/downloads/SpongeAPI/revisions/rev_f0429_63b4e/rev_f0429-63b4e.revisions
ModifierList: 0
SameIdFd: 0
ImplementList: 0
LineBasedMCFd: 0
NOPATTERN: 0
SameSignatureCM: 0
DefaultValueAnnotation: 0
Merge scenario: /media/ines/b9d638e1-93ee-435a-af41-80d544917e00/gitClones/conflictsStudy/downloads/SpongeAPI/revisions/rev_b3293_894da/rev_b3293-894da.revisions
ModifierList: 0
SameIdFd: 0
ImplementList: 0
LineBasedMCFd: 0
NOPATTERN: 0
SameSignatureCM: 0
DefaultValueAnnotation: 0
Merge scenario: /media/ines/b9d638e1-93ee-435a-af41-80d544917e00/gitClones/conflictsStudy/downloads/SpongeAPI/revisions/rev_e272d_b30db/rev_e272d-b30db.revisions
ModifierList: 0
SameIdFd: 0
ImplementList: 0
LineBasedMCFd: 0
NOPATTERN: 0
SameSignatureCM: 0
DefaultValueAnnotation: 0
Merge scenario: /media/ines/b9d638e1-93ee-435a-af41-80d544917e00/gitClones/conflictsStudy/downloads/SpongeAPI/revisions/rev_6fb3b_4c22b/rev_6fb3b-4c22b.revisions
ModifierList: 0
SameIdFd: 0
ImplementList: 0
LineBasedMCFd: 0
NOPATTERN: 0
SameSignatureCM: 0
DefaultValueAnnotation: 0
Merge scenario: /media/ines/b9d638e1-93ee-435a-af41-80d544917e00/gitClones/conflictsStudy/downloads/SpongeAPI/revisions/rev_b5a8c_8ffac/rev_b5a8c-8ffac.revisions
ModifierList: 0
SameIdFd: 0
ImplementList: 0
LineBasedMCFd: 0
NOPATTERN: 0
SameSignatureCM: 0
DefaultValueAnnotation: 0
Merge scenario: /media/ines/b9d638e1-93ee-435a-af41-80d544917e00/gitClones/conflictsStudy/downloads/SpongeAPI/revisions/rev_10c6a_74766/rev_10c6a-74766.revisions
ModifierList: 0
SameIdFd: 0
ImplementList: 0
LineBasedMCFd: 0
NOPATTERN: 0
SameSignatureCM: 0
DefaultValueAnnotation: 0
Merge scenario: /media/ines/b9d638e1-93ee-435a-af41-80d544917e00/gitClones/conflictsStudy/downloads/SpongeAPI/revisions/rev_61d68_01087/rev_61d68-01087.revisions
ModifierList: 0
SameIdFd: 0
ImplementList: 0
LineBasedMCFd: 0
NOPATTERN: 0
SameSignatureCM: 0
DefaultValueAnnotation: 0
Merge scenario: /media/ines/b9d638e1-93ee-435a-af41-80d544917e00/gitClones/conflictsStudy/downloads/SpongeAPI/revisions/rev_7859b_2f71f/rev_7859b-2f71f.revisions
ModifierList: 0
SameIdFd: 0
ImplementList: 0
LineBasedMCFd: 0
NOPATTERN: 0
SameSignatureCM: 0
DefaultValueAnnotation: 0
